grid_id,replicate_id,bootstrap_index,block_index,block_start,block_end,frequency_count,resampling_seed,experiment_scientific_hash
B_ofdm_active_subcarriers,final04,8,4,948,1395,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,9,1,246,693,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,9,2,683,1130,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,9,3,1075,1522,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,9,4,1323,1770,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,10,1,1287,1734,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,10,2,485,932,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,10,3,717,1164,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,10,4,1230,1677,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,11,1,822,1269,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,11,2,749,1196,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,11,3,865,1312,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,11,4,17,464,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,12,1,652,1099,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,12,2,1287,1734,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,12,3,51,498,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,12,4,963,1410,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,13,1,698,1145,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,13,2,681,1128,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,13,3,440,887,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,13,4,595,1042,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,14,1,939,1386,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,14,2,470,917,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,14,3,806,1253,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,14,4,925,1372,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,15,1,1179,1626,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,15,2,439,886,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,15,3,287,734,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,15,4,838,1285,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,16,1,913,1360,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,16,2,66,513,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,16,3,879,1326,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,16,4,131,578,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,17,1,131,578,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,17,2,474,921,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,17,3,525,972,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,17,4,658,1105,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,18,1,61,508,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,18,2,141,588,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,18,3,1,448,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,18,4,1152,1599,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,19,1,1340,1787,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,19,2,488,935,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,19,3,1026,1473,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,19,4,857,1304,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,20,1,876,1323,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,20,2,361,808,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,20,3,1164,1611,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,20,4,1175,1622,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,21,1,767,1214,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,21,2,427,874,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,21,3,1027,1474,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,21,4,939,1386,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,22,1,181,628,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,22,2,328,775,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,22,3,489,936,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,22,4,399,846,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,23,1,1322,1769,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,23,2,1191,1638,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,23,3,593,1040,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,23,4,619,1066,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,24,1,536,983,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,24,2,512,959,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,24,3,1304,1751,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,24,4,398,845,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,25,1,802,1249,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,25,2,130,577,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,25,3,451,898,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,25,4,1084,1531,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,26,1,1179,1626,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,26,2,264,711,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,26,3,80,527,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,26,4,675,1122,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,27,1,123,570,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,27,2,820,1267,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,27,3,787,1234,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,27,4,946,1393,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,28,1,634,1081,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,28,2,563,1010,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,28,3,1123,1570,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,28,4,444,891,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,29,1,56,503,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,29,2,930,1377,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,29,3,783,1230,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,29,4,589,1036,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,30,1,391,838,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,30,2,419,866,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,30,3,950,1397,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final04,30,4,1182,1629,448,20302173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,1,1,38,485,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,1,2,1107,1554,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,1,3,598,1045,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,1,4,610,1057,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,2,1,470,917,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,2,2,1286,1733,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,2,3,564,1011,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,2,4,820,1267,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,3,1,1124,1571,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,3,2,519,966,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,3,3,1114,1561,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,3,4,1168,1615,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,4,1,1040,1487,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,4,2,1098,1545,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,4,3,275,722,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,4,4,386,833,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,5,1,270,717,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,5,2,1165,1612,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,5,3,871,1318,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,5,4,1341,1788,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,6,1,517,964,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,6,2,234,681,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,6,3,805,1252,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,6,4,802,1249,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,7,1,626,1073,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,7,2,1053,1500,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,7,3,1095,1542,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,7,4,638,1085,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,8,1,1027,1474,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,8,2,722,1169,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,8,3,409,856,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,8,4,1186,1633,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,9,1,53,500,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,9,2,1261,1708,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,9,3,845,1292,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,9,4,945,1392,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,10,1,103,550,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,10,2,225,672,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,10,3,939,1386,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,10,4,1316,1763,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,11,1,789,1236,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,11,2,437,884,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,11,3,1251,1698,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,11,4,994,1441,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,12,1,212,659,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,12,2,860,1307,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,12,3,866,1313,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,12,4,433,880,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,13,1,108,555,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,13,2,1136,1583,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,13,3,436,883,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,13,4,460,907,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,14,1,599,1046,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,14,2,256,703,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,14,3,225,672,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,14,4,198,645,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,15,1,93,540,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,15,2,679,1126,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,15,3,77,524,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,15,4,1019,1466,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,16,1,1151,1598,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,16,2,124,571,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,16,3,429,876,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,16,4,211,658,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,17,1,598,1045,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,17,2,898,1345,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,17,3,1220,1667,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,17,4,64,511,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,18,1,1291,1738,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,18,2,168,615,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,18,3,1162,1609,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,18,4,723,1170,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,19,1,1087,1534,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,19,2,185,632,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,19,3,628,1075,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,19,4,196,643,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,20,1,225,672,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,20,2,1118,1565,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,20,3,500,947,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,20,4,294,741,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,21,1,1283,1730,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,21,2,1051,1498,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,21,3,364,811,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,21,4,1315,1762,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,22,1,960,1407,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,22,2,1058,1505,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,22,3,824,1271,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,22,4,814,1261,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,23,1,113,560,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,23,2,420,867,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,23,3,589,1036,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final05,23,4,884,1331,448,20303173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
